geometry,ID_0,ISO,NAME_0,ID_1,Estado,ID_2,Municipio,TYPE_2,REDI ,ADI
"{""type"":""Polygon"",""coordinates"":[[[-64.061417,1.924929],[-64.06189,1.93071],[-64.045219,1.934064],[-64.041611,1.942664],[-64.019112,1.951267],[-64.017998,1.958779],[-64.01133,1.962401],[-64.001602,1.974891],[-63.995495,1.979868],[-63.987438,1.979059],[-63.975494,1.991278],[-63.967716,1.988208],[-63.961327,1.992372],[-63.954109,1.988214],[-63.938549,1.989311],[-63.922714,1.982893],[-63.916302,1.98632],[-63.906605,1.991501],[-63.898548,1.99241],[-63.890774,1.989336],[-63.88797,1.98294],[-63.887718,1.982371],[-63.881004,1.981598],[-63.875328,1.980946],[-63.854103,1.978501],[-63.846046,1.964031],[-63.829659,1.968201],[-63.827637,1.976105],[-63.823826,1.990997],[-63.799938,1.987392],[-63.784935,1.981518],[-63.777431,1.985142],[-63.768818,1.999619],[-63.766964,2.000574],[-63.760208,2.004059],[-63.751881,1.996011],[-63.740486,1.999635],[-63.742714,2.008499],[-63.739101,2.01628],[-63.731041,2.017909],[-63.728268,2.026235],[-63.703266,2.046239],[-63.693821,2.040995],[-63.688541,2.0315],[-63.692158,2.023176],[-63.674934,2.021282],[-63.667984,2.016854],[-63.662155,2.023461],[-63.660767,2.03323],[-63.664928,2.057384],[-63.662159,2.065436],[-63.65382,2.067973],[-63.644932,2.0649],[-63.63802,2.069245],[-63.630486,2.084629],[-63.622711,2.089066],[-63.618542,2.096305],[-63.617424,2.106527],[-63.606598,2.107347],[-63.600304,2.113961],[-63.594372,2.120197],[-63.58733,2.119695],[-63.585487,2.119566],[-63.568817,2.124639],[-63.565693,2.128099],[-63.561871,2.132333],[-63.536324,2.130984],[-63.527817,2.127094],[-63.519989,2.123515],[-63.51437,2.120947],[-63.511147,2.116167],[-63.509373,2.113533],[-63.492428,2.115438],[-63.492146,2.115623],[-63.475479,2.126569],[-63.474346,2.137881],[-63.46693,2.140825],[-63.466595,2.140958],[-63.447121,2.127258],[-63.444099,2.125131],[-63.43409,2.126312],[-63.431103,2.130462],[-63.427708,2.13518],[-63.423004,2.132431],[-63.419086,2.132958],[-63.405758,2.144322],[-63.397701,2.146856],[-63.393814,2.156809],[-63.394363,2.165672],[-63.388817,2.18296],[-63.395199,2.188475],[-63.395206,2.199604],[-63.3811,2.20705],[-63.372276,2.211709],[-63.378925,2.219485],[-63.401199,2.245552],[-63.402676,2.253027],[-63.3978,2.274253],[-63.401413,2.296643],[-63.41869,2.345088],[-63.425518,2.364233],[-63.422291,2.378516],[-63.394829,2.407051],[-63.395874,2.425745],[-63.395893,2.426109],[-63.406807,2.43591],[-63.445942,2.442394],[-63.499943,2.435955],[-63.59079,2.414875],[-63.655926,2.393882],[-63.688686,2.387977],[-63.727898,2.386238],[-63.780819,2.391248],[-63.834011,2.408056],[-63.867775,2.424457],[-63.893917,2.431798],[-63.961193,2.45464],[-63.978024,2.467508],[-63.988281,2.464925],[-64.000534,2.478156],[-64.005592,2.477973],[-64.012474,2.469711],[-64.020775,2.466537],[-64.02494,2.471824],[-64.032028,2.47218],[-64.030228,2.481825],[-64.037994,2.486814],[-64.038834,2.494044],[-64.056053,2.497651],[-64.05883,2.502376],[-64.057167,2.512928],[-64.04538,2.532531],[-64.048889,2.548624],[-64.044388,2.55876],[-64.044388,2.573207],[-64.039108,2.578483],[-64.033669,2.57485],[-64.029114,2.575988],[-64.024391,2.590706],[-64.009102,2.608203],[-64.009941,2.62015],[-63.991623,2.636246],[-63.98494,2.648482],[-63.984386,2.659598],[-63.991413,2.670095],[-63.987167,2.674316],[-63.985497,2.685985],[-64.001823,2.699594],[-64.003555,2.707097],[-63.989662,2.71654],[-63.982719,2.717369],[-63.986607,2.730709],[-63.999664,2.740151],[-63.999111,2.75987],[-63.994381,2.764319],[-63.993824,2.769874],[-64.004501,2.772903],[-64.009384,2.778208],[-64.009384,2.787097],[-64.014107,2.79543],[-64.014603,2.804831],[-64.014694,2.806595],[-64.01049,2.811263],[-64.013275,2.819044],[-64.047165,2.836263],[-64.057724,2.850425],[-64.066887,2.879593],[-64.071602,2.937645],[-64.10244,2.951539],[-64.111328,2.960425],[-64.124947,2.980432],[-64.130501,3.004315],[-64.160774,3.032651],[-64.178001,3.063198],[-64.220505,3.095701],[-64.235229,3.114319],[-64.233559,3.129868],[-64.219109,3.152645],[-64.210785,3.172089],[-64.208282,3.188761],[-64.213837,3.223203],[-64.213837,3.246261],[-64.22049,3.262855],[-64.241341,3.314851],[-64.23439,3.384035],[-64.249115,3.399031],[-64.255226,3.410976],[-64.2519,3.427922],[-64.239944,3.442925],[-64.202721,3.477089],[-64.189941,3.494869],[-64.184395,3.48931],[-64.18689,3.499587],[-64.183838,3.537922],[-64.185776,3.559587],[-64.206062,3.590419],[-64.244392,3.624864],[-64.257729,3.647646],[-64.275787,3.661257],[-64.281059,3.669314],[-64.289124,3.69959],[-64.328003,3.720424],[-64.342728,3.734866],[-64.389954,3.759584],[-64.409119,3.765703],[-64.428566,3.779868],[-64.447456,3.784039],[-64.472458,3.781534],[-64.485512,3.787366],[-64.505493,3.809843],[-64.52446,3.841874],[-64.552963,3.863635],[-64.568352,3.881723],[-64.580238,3.928263],[-64.597382,3.938626],[-64.61985,3.951266],[-64.634018,3.975003],[-64.650719,3.991869],[-64.673859,4.004589],[-64.675217,4.012342],[-64.680801,4.016255],[-64.683853,4.040145],[-64.708572,4.066524],[-64.716942,4.088721],[-64.808891,4.058071],[-64.934265,4.035275],[-65.065331,4.040974],[-65.15081,4.069468],[-65.259087,4.109359],[-65.293282,4.172045],[-65.30468,4.251827],[-65.316078,4.274622],[-65.350266,4.337308],[-65.378761,4.360103],[-65.412956,4.388597],[-65.46994,4.399994],[-65.521233,4.399994],[-65.55542,4.303116],[-65.561119,4.154949],[-65.589615,4.132154],[-65.646606,4.154949],[-65.726387,4.154949],[-65.750893,4.148141],[-65.880249,3.949795],[-65.920143,3.88141],[-65.920143,3.807326],[-65.897346,3.773134],[-65.828964,3.642063],[-65.777672,3.590774],[-65.749184,3.505293],[-65.766273,3.362825],[-65.766273,3.15767],[-65.766273,3.112081],[-65.749184,3.089286],[-65.714989,3.049395],[-65.657997,3.032298],[-65.635208,3.043696],[-65.601013,3.020901],[-65.62381,2.963913],[-65.640907,2.946817],[-65.657997,2.924022],[-65.657997,2.884131],[-65.652306,2.855638],[-65.640907,2.79865],[-65.620407,2.73716],[-65.620247,2.736855],[-65.621506,2.745352],[-65.560143,2.747807],[-65.520248,2.747807],[-65.503159,2.747807],[-65.446167,2.713614],[-65.434769,2.673723],[-65.417671,2.628133],[-65.417671,2.588242],[-65.389183,2.502761],[-65.337891,2.445774],[-65.275208,2.394485],[-65.309402,2.195029],[-65.326492,2.035465],[-65.332191,1.972779],[-65.377785,1.870202],[-65.460419,1.602361],[-65.44902,1.571018],[-65.426224,1.551072],[-65.406281,1.522579],[-65.392029,1.508332],[-65.366386,1.494085],[-65.346443,1.494085],[-65.303703,1.494085],[-65.252411,1.505483],[-65.223915,1.514031],[-65.178329,1.525428],[-65.146988,1.582415],[-65.084297,1.659348],[-65.015915,1.69639],[-64.654045,1.918641],[-64.617004,1.964231],[-64.611305,1.978477],[-64.602753,1.998423],[-64.582809,2.001272],[-64.560013,1.995574],[-64.542915,1.975628],[-64.528671,1.961381],[-64.520126,1.949984],[-64.505875,1.935737],[-64.483086,1.930038],[-64.460289,1.932888],[-64.431793,1.944285],[-64.400452,1.955683],[-64.377655,1.96708],[-64.314972,1.96708],[-64.235184,1.961381],[-64.203842,1.961381],[-64.144005,1.949984],[-64.104118,1.947134],[-64.061417,1.924929]]]}",249,VEN,Venezuela,1,Amazonas,1,Alto Orinoco,Municipio,Guayana,634 Alto Orinoco
"{""type"":""Polygon"",""coordinates"":[[[-65.620407,2.73716],[-65.640907,2.79865],[-65.652306,2.855638],[-65.657997,2.884131],[-65.657997,2.924022],[-65.640907,2.946817],[-65.62381,2.963913],[-65.601013,3.020901],[-65.635208,3.043696],[-65.657997,3.032298],[-65.714989,3.049395],[-65.749184,3.089286],[-65.766273,3.112081],[-65.766273,3.15767],[-65.766273,3.362825],[-65.749184,3.505293],[-65.777672,3.590774],[-65.828964,3.642063],[-65.897346,3.773134],[-65.920143,3.807326],[-65.920143,3.88141],[-65.880249,3.949795],[-65.750893,4.148141],[-65.828964,4.126455],[-65.94294,4.137853],[-65.999924,4.189141],[-66.045517,4.263225],[-66.102501,4.354404],[-66.153793,4.394296],[-66.227875,4.502572],[-66.358948,4.570957],[-66.404533,4.702027],[-66.475769,4.818851],[-66.481468,4.858743],[-66.495712,4.881537],[-66.518509,4.895784],[-66.552704,4.864441],[-66.558403,4.858743],[-66.566414,4.862441],[-66.581192,4.838797],[-66.666679,4.810303],[-66.723663,4.787508],[-66.740761,4.764713],[-66.740761,4.759015],[-66.735062,4.741919],[-66.717964,4.730521],[-66.678078,4.730521],[-66.632484,4.753316],[-66.626785,4.753316],[-66.621086,4.741919],[-66.603989,4.69063],[-66.689468,4.605149],[-66.820541,4.55386],[-66.860435,4.491174],[-66.923119,4.411392],[-67.008598,4.268924],[-67.116875,4.206237],[-67.225151,4.137853],[-67.276443,4.14925],[-67.361923,4.206237],[-67.430305,4.263225],[-67.487297,4.360103],[-67.510086,4.405693],[-67.606964,4.479777],[-67.70385,4.513969],[-67.8591,4.581244],[-67.864388,4.559861],[-67.876457,4.544142],[-67.877792,4.536076],[-67.876335,4.521809],[-67.871933,4.514005],[-67.867325,4.510347],[-67.858368,4.506942],[-67.838799,4.493693],[-67.830055,4.488444],[-67.82151,4.477899],[-67.817093,4.465952],[-67.815666,4.45629],[-67.815575,4.439482],[-67.814407,4.435806],[-67.81163,4.431906],[-67.808304,4.430115],[-67.803581,4.427573],[-67.799652,4.422302],[-67.797325,4.414945],[-67.800941,4.405026],[-67.805008,4.394644],[-67.802437,4.385678],[-67.79364,4.369838],[-67.791328,4.366629],[-67.79039,4.36226],[-67.784363,4.35078],[-67.782722,4.343651],[-67.784492,4.33259],[-67.787422,4.323134],[-67.798523,4.29821],[-67.80574,4.27561],[-67.808601,4.254184],[-67.808533,4.241518],[-67.809181,4.233227],[-67.807068,4.2238],[-67.798683,4.20059],[-67.790329,4.181755],[-67.784279,4.164748],[-67.781281,4.160851],[-67.774399,4.155422],[-67.773453,4.154676],[-67.767929,4.151711],[-67.749977,4.1373],[-67.743286,4.129968],[-67.736122,4.118265],[-67.732162,4.107464],[-67.725624,4.084705],[-67.723747,4.075734],[-67.720047,4.069767],[-67.717026,4.061954],[-67.715363,4.051372],[-67.714813,4.05036],[-67.708649,4.038976],[-67.701233,4.023129],[-67.698647,4.010938],[-67.699081,4.00679],[-67.698677,4.004826],[-67.697311,3.99812],[-67.696732,3.995292],[-67.692741,3.977123],[-67.690353,3.959177],[-67.6782,3.9148],[-67.674263,3.907456],[-67.665268,3.89622],[-67.659279,3.889804],[-67.653038,3.87948],[-67.642357,3.853739],[-67.639305,3.839255],[-67.639717,3.82935],[-67.640602,3.823361],[-67.635437,3.800825],[-67.626381,3.777846],[-67.619446,3.766371],[-67.612183,3.757672],[-67.607002,3.751468],[-67.595016,3.74002],[-67.590523,3.738509],[-67.561829,3.738917],[-67.537529,3.742151],[-67.531578,3.74402],[-67.52816,3.74634],[-67.518768,3.74685],[-67.509827,3.74597],[-67.499237,3.737501],[-67.493034,3.73385],[-67.490044,3.730873],[-67.484016,3.716627],[-67.480728,3.702601],[-67.473099,3.68744],[-67.466637,3.677571],[-67.455353,3.666577],[-67.446846,3.65971],[-67.446373,3.656259],[-67.447693,3.64474],[-67.445107,3.632552],[-67.433502,3.601986],[-67.426727,3.577841],[-67.413757,3.547517],[-67.405426,3.530291],[-67.398499,3.518581],[-67.391991,3.499963],[-67.382988,3.484581],[-67.36689,3.471996],[-67.360008,3.46973],[-67.350151,3.46862],[-67.341118,3.464661],[-67.340286,3.464294],[-67.335915,3.461322],[-67.32766,3.459059],[-67.317307,3.448981],[-67.310829,3.435889],[-67.307556,3.42255],[-67.304283,3.405989],[-67.302628,3.39794],[-67.304878,3.389641],[-67.308037,3.381559],[-67.310776,3.376949],[-67.317596,3.3684],[-67.331261,3.35129],[-67.337158,3.339525],[-67.341461,3.330069],[-67.346916,3.322441],[-67.354218,3.315041],[-67.360832,3.310403],[-67.368355,3.30323],[-67.38205,3.294191],[-67.387047,3.287721],[-67.389259,3.269061],[-67.390778,3.251781],[-67.391907,3.248784],[-67.40464,3.248852],[-67.404442,3.248296],[-67.403107,3.244558],[-67.401024,3.238293],[-67.395905,3.223593],[-67.393173,3.215153],[-67.389183,3.201989],[-67.386452,3.194791],[-67.382751,3.181647],[-67.379387,3.172588],[-67.375717,3.16385],[-67.371742,3.156383],[-67.36898,3.151091],[-67.365303,3.142995],[-67.361603,3.135531],[-67.355461,3.123413],[-67.351448,3.115338],[-67.345024,3.106689],[-67.341354,3.102374],[-67.330627,3.090995],[-67.325127,3.086717],[-67.308685,3.078564],[-67.301056,3.075257],[-67.276382,3.069083],[-67.266655,3.06891],[-67.257851,3.069653],[-67.243271,3.072331],[-67.23661,3.074589],[-67.224838,3.081885],[-67.214737,3.098527],[-67.210251,3.105764],[-67.202797,3.118046],[-67.196777,3.124377],[-67.187141,3.134207],[-67.180763,3.137407],[-67.162224,3.147946],[-67.155807,3.149245],[-67.141106,3.151212],[-67.13311,3.15061],[-67.119812,3.146847],[-67.113907,3.144643],[-67.09745,3.138966],[-67.088715,3.135812],[-67.073677,3.129822],[-67.067726,3.12793],[-67.06237,3.126039],[-67.051651,3.121945],[-67.042191,3.119103],[-67.03624,3.118775],[-67.028442,3.119694],[-67.022522,3.120614],[-67.009537,3.12621],[-67.00457,3.128072],[-66.996246,3.132748],[-66.985466,3.138986],[-66.97953,3.14021],[-66.968193,3.14045],[-66.96032,3.140707],[-66.950607,3.143155],[-66.935066,3.142706],[-66.928978,3.141074],[-66.919228,3.136568],[-66.910355,3.130504],[-66.894722,3.124685],[-66.887581,3.12272],[-66.869392,3.119051],[-66.863869,3.118041],[-66.858017,3.117025],[-66.839226,3.115821],[-66.832069,3.11509],[-66.786102,3.117148],[-66.777878,3.116061],[-66.748962,3.114256],[-66.742401,3.114126],[-66.73349,3.113629],[-66.701187,3.113241],[-66.693573,3.11307],[-66.670723,3.112845],[-66.664734,3.112699],[-66.659111,3.112874],[-66.64045,3.112405],[-66.629669,3.111183],[-66.608452,3.109362],[-66.602348,3.108569],[-66.578651,3.106336],[-66.572548,3.105848],[-66.55262,3.105262],[-66.544464,3.104704],[-66.522194,3.104964],[-66.515137,3.105372],[-66.502846,3.1075],[-66.496536,3.108558],[-66.484734,3.111958],[-66.46579,3.115441],[-66.450272,3.116507],[-66.432045,3.115265],[-66.424309,3.113421],[-66.40477,3.107692],[-66.39772,3.103655],[-66.380432,3.092633],[-66.364807,3.081994],[-66.357994,3.075458],[-66.346199,3.061227],[-66.333481,3.046066],[-66.326912,3.039587],[-66.314026,3.026349],[-66.284149,3.008125],[-66.276978,3.005049],[-66.265991,3.000269],[-66.258553,2.997792],[-66.237488,2.991948],[-66.214127,2.989364],[-66.202332,2.988522],[-66.185631,2.989922],[-66.175934,2.99102],[-66.163132,2.994457],[-66.156898,2.995105],[-66.1418,2.997523],[-66.130447,2.997322],[-66.116898,2.996711],[-66.109932,2.995465],[-66.093872,2.992871],[-66.074554,2.98826],[-66.072968,2.987846],[-65.94059,2.570333],[-65.940292,2.570546],[-65.937881,2.576726],[-65.935806,2.582042],[-65.938324,2.597668],[-65.938354,2.5979],[-65.942139,2.615621],[-65.942451,2.618202],[-65.943924,2.630245],[-65.943893,2.630401],[-65.943909,2.630519],[-65.943245,2.633894],[-65.94001,2.650318],[-65.933258,2.663486],[-65.931023,2.665827],[-65.926048,2.670974],[-65.92585,2.671176],[-65.911285,2.67511],[-65.910225,2.675175],[-65.902222,2.675666],[-65.889847,2.676007],[-65.883614,2.675891],[-65.878586,2.675772],[-65.876572,2.675768],[-65.874916,2.675952],[-65.857635,2.678186],[-65.853706,2.678293],[-65.851227,2.678561],[-65.845131,2.679482],[-65.840408,2.681583],[-65.832382,2.685148],[-65.820602,2.693047],[-65.817772,2.694942],[-65.809761,2.697803],[-65.809311,2.697964],[-65.796051,2.703421],[-65.795944,2.703433],[-65.795425,2.703646],[-65.793152,2.703746],[-65.788864,2.703934],[-65.773254,2.706888],[-65.766777,2.70709],[-65.760658,2.706799],[-65.751511,2.706362],[-65.749413,2.705836],[-65.745712,2.70526],[-65.727539,2.70181],[-65.718201,2.699501],[-65.700569,2.696757],[-65.692856,2.695736],[-65.690697,2.695552],[-65.686371,2.695453],[-65.671715,2.698893],[-65.663406,2.701004],[-65.660324,2.701872],[-65.657356,2.702705],[-65.646873,2.708147],[-65.639137,2.712163],[-65.628128,2.722063],[-65.620346,2.736675],[-65.620407,2.73716]]]}",249,VEN,Venezuela,1,Amazonas,2,Atabapo,Municipio,Guayana,632 Atabapo
"{""type"":""Polygon"",""coordinates"":[[[-66.940933,5.644976],[-66.945457,5.647462],[-66.952148,5.65363],[-66.955078,5.659458],[-66.957397,5.664681],[-66.96035,5.677403],[-66.967171,5.690627],[-66.967468,5.690622],[-66.970787,5.702656],[-66.975769,5.713001],[-66.985817,5.727583],[-66.995499,5.735505],[-67.005447,5.74118],[-67.016083,5.745169],[-67.023804,5.746208],[-67.039764,5.744027],[-67.058685,5.740547],[-67.074402,5.734965],[-67.090523,5.728591],[-67.111557,5.724602],[-67.13147,5.72486],[-67.139343,5.728433],[-67.148224,5.739945],[-67.150864,5.754698],[-67.149048,5.771447],[-67.145096,5.788985],[-67.140656,5.80573],[-67.138367,5.818657],[-67.136047,5.836888],[-67.13533,5.857298],[-67.135246,5.872725],[-67.132744,5.88854],[-67.128502,5.909362],[-67.121872,5.926481],[-67.121208,5.953455],[-67.1259,5.977349],[-67.130959,6.003833],[-67.130852,6.020484],[-67.13118,6.04145],[-67.132248,6.056681],[-67.143272,6.081806],[-67.152351,6.092261],[-67.166611,6.103925],[-67.179451,6.109256],[-67.196075,6.109461],[-67.218063,6.108012],[-67.246651,6.105491],[-67.26059,6.108532],[-67.271683,6.117562],[-67.279427,6.125687],[-67.286507,6.131223],[-67.299477,6.132524],[-67.315361,6.130418],[-67.333008,6.126897],[-67.35598,6.120859],[-67.373962,6.119066],[-67.390907,6.124431],[-67.400375,6.130851],[-67.406593,6.139526],[-67.413094,6.147343],[-67.422806,6.152045],[-67.43457,6.154764],[-67.446571,6.155767],[-67.469658,6.156605],[-67.475883,6.153782],[-67.481697,6.150873],[-67.490852,6.149251],[-67.493233,6.137912],[-67.493431,6.131699],[-67.493401,6.125946],[-67.485039,6.108274],[-67.482933,6.100461],[-67.484955,6.090556],[-67.481003,6.082064],[-67.472679,6.071753],[-67.457207,6.055952],[-67.451912,6.054828],[-67.442238,6.050042],[-67.433006,6.041115],[-67.427658,6.028716],[-67.421112,6.00597],[-67.421776,6.001364],[-67.424057,5.996982],[-67.426331,5.992829],[-67.439575,5.976889],[-67.445282,5.9695],[-67.456711,5.95748],[-67.464241,5.947549],[-67.477966,5.935055],[-67.488716,5.92626],[-67.499702,5.918613],[-67.506111,5.913748],[-67.514587,5.909103],[-67.523056,5.902158],[-67.538132,5.885748],[-67.54705,5.877648],[-67.559151,5.863782],[-67.560753,5.861703],[-67.566711,5.859602],[-67.578835,5.849186],[-67.591835,5.831172],[-67.599358,5.82101],[-67.604828,5.812237],[-67.609848,5.805539],[-67.618446,5.780644],[-67.619781,5.771892],[-67.621094,5.759229],[-67.622673,5.754388],[-67.62516,5.747011],[-67.627655,5.740326],[-67.633385,5.730637],[-67.633797,5.729938],[-67.638123,5.722323],[-67.639915,5.712878],[-67.643753,5.701122],[-67.643257,5.694451],[-67.64389,5.683632],[-67.644554,5.677875],[-67.646591,5.672572],[-67.64743,5.656919],[-67.645073,5.645883],[-67.644943,5.645363],[-67.641144,5.629893],[-67.640617,5.627725],[-67.639641,5.616455],[-67.63961,5.61116],[-67.639343,5.603799],[-67.638153,5.595519],[-67.632332,5.580818],[-67.631378,5.573919],[-67.62603,5.561291],[-67.620483,5.554414],[-67.615639,5.550526],[-67.612854,5.544787],[-67.61235,5.535122],[-67.613472,5.531434],[-67.622398,5.525636],[-67.631111,5.522137],[-67.634773,5.520738],[-67.63929,5.505757],[-67.642426,5.490551],[-67.647865,5.476714],[-67.655846,5.467007],[-67.671623,5.454727],[-67.690834,5.440357],[-67.703186,5.431088],[-67.721748,5.424777],[-67.740288,5.413862],[-67.777596,5.392493],[-67.786049,5.386002],[-67.796104,5.376972],[-67.810722,5.363086],[-67.81665,5.355227],[-67.824608,5.339533],[-67.828003,5.332841],[-67.83461,5.323139],[-67.840759,5.313667],[-67.846886,5.300747],[-67.849091,5.293825],[-67.805443,5.30084],[-67.74276,5.326484],[-67.677223,5.354978],[-67.571793,5.369225],[-67.457825,5.411965],[-67.383736,5.437609],[-67.315353,5.471802],[-67.229874,5.494596],[-67.135841,5.520241],[-67.070305,5.551584],[-67.013321,5.582927],[-66.940933,5.644976]]]}",249,VEN,Venezuela,1,Amazonas,3,Atures,Municipio,Guayana,631 Atures
"{""type"":""Polygon"",""coordinates"":[[[-67.849091,5.293825],[-67.850044,5.29083],[-67.851151,5.283001],[-67.845871,5.269003],[-67.844391,5.265083],[-67.838768,5.244167],[-67.832932,5.225553],[-67.825035,5.209713],[-67.822243,5.202363],[-67.816856,5.182594],[-67.817482,5.170852],[-67.811363,5.143493],[-67.804596,5.122812],[-67.796211,5.099608],[-67.795441,5.085109],[-67.796074,5.074287],[-67.798309,5.064147],[-67.797997,5.061237],[-67.797104,5.053103],[-67.794762,5.044139],[-67.794281,5.039307],[-67.797195,5.026861],[-67.802864,5.014861],[-67.80442,5.006105],[-67.805229,5.000001],[-67.805458,4.998273],[-67.80619,4.992744],[-67.806343,4.979391],[-67.813576,4.958865],[-67.822212,4.943394],[-67.825363,4.932099],[-67.829582,4.906522],[-67.828827,4.894787],[-67.828064,4.880057],[-67.823807,4.857751],[-67.818413,4.835447],[-67.817451,4.828318],[-67.818344,4.823017],[-67.824722,4.773026],[-67.823265,4.758071],[-67.827019,4.731576],[-67.831955,4.711061],[-67.8442,4.684288],[-67.850517,4.664918],[-67.853165,4.646714],[-67.852638,4.634286],[-67.852135,4.625081],[-67.85228,4.610346],[-67.857658,4.587063],[-67.8591,4.581244],[-67.70385,4.513969],[-67.606964,4.479777],[-67.510086,4.405693],[-67.487297,4.360103],[-67.430305,4.263225],[-67.361923,4.206237],[-67.276443,4.14925],[-67.225151,4.137853],[-67.116875,4.206237],[-67.008598,4.268924],[-66.923119,4.411392],[-66.860435,4.491174],[-66.820541,4.55386],[-66.689468,4.605149],[-66.603989,4.69063],[-66.621086,4.741919],[-66.626785,4.753316],[-66.632484,4.753316],[-66.678078,4.730521],[-66.717964,4.730521],[-66.735062,4.741919],[-66.740761,4.759015],[-66.740761,4.764713],[-66.723663,4.787508],[-66.666679,4.810303],[-66.581192,4.838797],[-66.566414,4.862441],[-66.632484,4.892935],[-66.686623,4.91288],[-66.757858,4.964169],[-66.834793,4.972717],[-66.914574,5.00691],[-66.988655,5.029705],[-67.014297,5.055349],[-66.960159,5.132282],[-66.923119,5.169323],[-66.917419,5.197817],[-66.900322,5.246256],[-66.846184,5.300395],[-66.74646,5.348834],[-66.675224,5.380177],[-66.603989,5.397273],[-66.547005,5.40867],[-66.484314,5.431465],[-66.438728,5.471356],[-66.42733,5.516946],[-66.404533,5.573934],[-66.393135,5.622373],[-66.378891,5.659415],[-66.347549,5.693607],[-66.290558,5.761992],[-66.273735,5.777131],[-66.273949,5.777218],[-66.301369,5.786321],[-66.339386,5.794266],[-66.366714,5.795292],[-66.385429,5.793489],[-66.409286,5.787214],[-66.432289,5.783775],[-66.457703,5.785847],[-66.471947,5.790508],[-66.484009,5.795112],[-66.503128,5.797295],[-66.517067,5.795036],[-66.541344,5.786686],[-66.556938,5.779563],[-66.590179,5.770812],[-66.616615,5.771386],[-66.639183,5.776466],[-66.661026,5.779796],[-66.677841,5.781865],[-66.69828,5.781704],[-66.724136,5.778189],[-66.748367,5.77348],[-66.769226,5.761798],[-66.780266,5.75194],[-66.789627,5.738603],[-66.798752,5.727271],[-66.812309,5.712687],[-66.832497,5.700357],[-66.844002,5.693227],[-66.854767,5.676749],[-66.856758,5.673928],[-66.865891,5.665907],[-66.869514,5.664034],[-66.881081,5.656745],[-66.886024,5.654801],[-66.892525,5.652404],[-66.908302,5.64493],[-66.913147,5.642998],[-66.922737,5.640666],[-66.929314,5.641092],[-66.940384,5.644675],[-66.940933,5.644976],[-67.013321,5.582927],[-67.070305,5.551584],[-67.135841,5.520241],[-67.229874,5.494596],[-67.315353,5.471802],[-67.383736,5.437609],[-67.457825,5.411965],[-67.571793,5.369225],[-67.677223,5.354978],[-67.74276,5.326484],[-67.805443,5.30084],[-67.849091,5.293825]]]}",249,VEN,Venezuela,1,Amazonas,4,Autana,Municipio,Guayana,631 Atures
